"","X.1","X","state","cases","deaths","new_cases","new_deaths","mask_mandate","date","fine_enforced","charge_enforced","not_enforced","mandate_start","mandate_start_2","mandate_end","mandate_end_2"
"6335",22934,22934,"Northern Mariana Islands",30,2,0,0,"no","2020-06-17",NA,NA,NA,NA,NA,NA,NA
"6336",22935,22935,"Northern Mariana Islands",30,2,0,0,"no","2020-06-18",NA,NA,NA,NA,NA,NA,NA
"6337",22936,22936,"Northern Mariana Islands",30,2,0,0,"no","2020-06-19",NA,NA,NA,NA,NA,NA,NA
"6338",22937,22937,"Northern Mariana Islands",30,2,0,0,"no","2020-06-20",NA,NA,NA,NA,NA,NA,NA
"6339",22938,22938,"Northern Mariana Islands",30,2,0,0,"no","2020-06-21",NA,NA,NA,NA,NA,NA,NA
"6340",22939,22939,"Northern Mariana Islands",30,2,0,0,"no","2020-06-22",NA,NA,NA,NA,NA,NA,NA
"6341",22940,22940,"Northern Mariana Islands",30,2,0,0,"no","2020-06-23",NA,NA,NA,NA,NA,NA,NA
"6342",22941,22941,"Northern Mariana Islands",30,2,0,0,"no","2020-06-24",NA,NA,NA,NA,NA,NA,NA
"6343",22942,22942,"Northern Mariana Islands",30,2,0,0,"no","2020-06-25",NA,NA,NA,NA,NA,NA,NA
"6344",22943,22943,"Northern Mariana Islands",30,2,0,0,"no","2020-06-26",NA,NA,NA,NA,NA,NA,NA
"6345",22944,22944,"Northern Mariana Islands",30,2,0,0,"no","2020-06-27",NA,NA,NA,NA,NA,NA,NA
"6346",22945,22945,"Northern Mariana Islands",30,2,0,0,"no","2020-06-28",NA,NA,NA,NA,NA,NA,NA
"6347",22946,22946,"Northern Mariana Islands",30,2,0,0,"no","2020-06-29",NA,NA,NA,NA,NA,NA,NA
"6348",22947,22947,"Northern Mariana Islands",30,2,0,0,"no","2020-06-30",NA,NA,NA,NA,NA,NA,NA
"6349",22948,22948,"Northern Mariana Islands",30,2,0,0,"no","2020-07-01",NA,NA,NA,NA,NA,NA,NA
"6350",22949,22949,"Northern Mariana Islands",30,2,0,0,"no","2020-07-02",NA,NA,NA,NA,NA,NA,NA
"6351",22950,22950,"Northern Mariana Islands",31,2,1,0,"no","2020-07-03",NA,NA,NA,NA,NA,NA,NA
"6352",22951,22951,"Northern Mariana Islands",31,2,0,0,"no","2020-07-04",NA,NA,NA,NA,NA,NA,NA
"6353",22952,22952,"Northern Mariana Islands",31,2,0,0,"no","2020-07-05",NA,NA,NA,NA,NA,NA,NA
"6354",22953,22953,"Northern Mariana Islands",31,2,0,0,"no","2020-07-06",NA,NA,NA,NA,NA,NA,NA
"6355",22954,22954,"Northern Mariana Islands",31,2,0,0,"no","2020-07-07",NA,NA,NA,NA,NA,NA,NA
"6356",22955,22955,"Northern Mariana Islands",31,2,0,0,"no","2020-07-08",NA,NA,NA,NA,NA,NA,NA
"6357",22956,22956,"Northern Mariana Islands",31,2,0,0,"no","2020-07-09",NA,NA,NA,NA,NA,NA,NA
"6358",22957,22957,"Northern Mariana Islands",31,2,0,0,"no","2020-07-10",NA,NA,NA,NA,NA,NA,NA
"6359",22958,22958,"Northern Mariana Islands",33,2,2,0,"no","2020-07-11",NA,NA,NA,NA,NA,NA,NA
"6360",22959,22959,"Northern Mariana Islands",33,2,0,0,"no","2020-07-12",NA,NA,NA,NA,NA,NA,NA
"6361",22960,22960,"Northern Mariana Islands",33,2,0,0,"no","2020-07-13",NA,NA,NA,NA,NA,NA,NA
"6362",22961,22961,"Northern Mariana Islands",36,2,3,0,"no","2020-07-14",NA,NA,NA,NA,NA,NA,NA
"6363",22962,22962,"Northern Mariana Islands",36,2,0,0,"no","2020-07-15",NA,NA,NA,NA,NA,NA,NA
"6364",22963,22963,"Northern Mariana Islands",37,2,1,0,"no","2020-07-16",NA,NA,NA,NA,NA,NA,NA
"6365",22964,22964,"Northern Mariana Islands",37,2,0,0,"no","2020-07-17",NA,NA,NA,NA,NA,NA,NA
"6366",22965,22965,"Northern Mariana Islands",37,2,0,0,"no","2020-07-18",NA,NA,NA,NA,NA,NA,NA
"6367",22966,22966,"Northern Mariana Islands",37,2,0,0,"no","2020-07-19",NA,NA,NA,NA,NA,NA,NA
"6368",22967,22967,"Northern Mariana Islands",37,2,0,0,"no","2020-07-20",NA,NA,NA,NA,NA,NA,NA
"6369",22968,22968,"Northern Mariana Islands",38,2,1,0,"no","2020-07-21",NA,NA,NA,NA,NA,NA,NA
"6370",22969,22969,"Northern Mariana Islands",38,2,0,0,"no","2020-07-22",NA,NA,NA,NA,NA,NA,NA
"6371",22970,22970,"Northern Mariana Islands",38,2,0,0,"no","2020-07-23",NA,NA,NA,NA,NA,NA,NA
"6372",22971,22971,"Northern Mariana Islands",38,2,0,0,"no","2020-07-24",NA,NA,NA,NA,NA,NA,NA
"6373",22972,22972,"Northern Mariana Islands",40,2,2,0,"no","2020-07-25",NA,NA,NA,NA,NA,NA,NA
"6374",22973,22973,"Northern Mariana Islands",40,2,0,0,"no","2020-07-26",NA,NA,NA,NA,NA,NA,NA
"6375",22974,22974,"Northern Mariana Islands",40,2,0,0,"no","2020-07-27",NA,NA,NA,NA,NA,NA,NA
"6376",22975,22975,"Northern Mariana Islands",40,2,0,0,"no","2020-07-28",NA,NA,NA,NA,NA,NA,NA
"6377",22976,22976,"Northern Mariana Islands",40,2,0,0,"no","2020-07-29",NA,NA,NA,NA,NA,NA,NA
"6378",22977,22977,"Northern Mariana Islands",42,2,2,0,"no","2020-07-30",NA,NA,NA,NA,NA,NA,NA
"6379",22978,22978,"Northern Mariana Islands",42,2,0,0,"no","2020-07-31",NA,NA,NA,NA,NA,NA,NA
"6380",22979,22979,"Northern Mariana Islands",44,2,2,0,"no","2020-08-01",NA,NA,NA,NA,NA,NA,NA
"6381",22980,22980,"Northern Mariana Islands",45,2,1,0,"no","2020-08-02",NA,NA,NA,NA,NA,NA,NA
"6382",22981,22981,"Northern Mariana Islands",46,2,1,0,"no","2020-08-03",NA,NA,NA,NA,NA,NA,NA
"6383",22982,22982,"Northern Mariana Islands",46,2,0,0,"no","2020-08-04",NA,NA,NA,NA,NA,NA,NA
"6384",22983,22983,"Northern Mariana Islands",46,2,0,0,"no","2020-08-05",NA,NA,NA,NA,NA,NA,NA
"6385",22984,22984,"Northern Mariana Islands",47,2,1,0,"no","2020-08-06",NA,NA,NA,NA,NA,NA,NA
"6386",22985,22985,"Northern Mariana Islands",47,2,0,0,"no","2020-08-07",NA,NA,NA,NA,NA,NA,NA
"6387",22986,22986,"Northern Mariana Islands",48,2,1,0,"no","2020-08-08",NA,NA,NA,NA,NA,NA,NA
"6388",22987,22987,"Northern Mariana Islands",48,2,0,0,"no","2020-08-09",NA,NA,NA,NA,NA,NA,NA
"6389",22988,22988,"Northern Mariana Islands",49,2,1,0,"no","2020-08-10",NA,NA,NA,NA,NA,NA,NA
"6390",22989,22989,"Northern Mariana Islands",49,2,0,0,"no","2020-08-11",NA,NA,NA,NA,NA,NA,NA
"6391",22990,22990,"Northern Mariana Islands",49,2,0,0,"no","2020-08-12",NA,NA,NA,NA,NA,NA,NA
"6392",22991,22991,"Northern Mariana Islands",49,2,0,0,"no","2020-08-13",NA,NA,NA,NA,NA,NA,NA
"6393",22992,22992,"Northern Mariana Islands",50,2,1,0,"no","2020-08-14",NA,NA,NA,NA,NA,NA,NA
"6394",22993,22993,"Northern Mariana Islands",50,2,0,0,"no","2020-08-15",NA,NA,NA,NA,NA,NA,NA
"6395",22994,22994,"Northern Mariana Islands",50,2,0,0,"no","2020-08-16",NA,NA,NA,NA,NA,NA,NA
"6396",22995,22995,"Northern Mariana Islands",53,2,3,0,"no","2020-08-17",NA,NA,NA,NA,NA,NA,NA
"6397",22996,22996,"Northern Mariana Islands",54,2,1,0,"no","2020-08-18",NA,NA,NA,NA,NA,NA,NA
"6398",22997,22997,"Northern Mariana Islands",54,2,0,0,"no","2020-08-19",NA,NA,NA,NA,NA,NA,NA
"6399",22998,22998,"Northern Mariana Islands",54,2,0,0,"no","2020-08-20",NA,NA,NA,NA,NA,NA,NA
"6400",22999,22999,"Northern Mariana Islands",54,2,0,0,"no","2020-08-21",NA,NA,NA,NA,NA,NA,NA
"6401",23000,23000,"Northern Mariana Islands",54,2,0,0,"no","2020-08-22",NA,NA,NA,NA,NA,NA,NA
"6402",23001,23001,"Northern Mariana Islands",54,2,0,0,"no","2020-08-23",NA,NA,NA,NA,NA,NA,NA
"6403",23002,23002,"Northern Mariana Islands",54,2,0,0,"no","2020-08-24",NA,NA,NA,NA,NA,NA,NA
"6404",23003,23003,"Northern Mariana Islands",54,2,0,0,"no","2020-08-25",NA,NA,NA,NA,NA,NA,NA
"6405",23004,23004,"Northern Mariana Islands",54,2,0,0,"no","2020-08-26",NA,NA,NA,NA,NA,NA,NA
"6406",23005,23005,"Northern Mariana Islands",54,2,0,0,"no","2020-08-27",NA,NA,NA,NA,NA,NA,NA
"6407",23006,23006,"Northern Mariana Islands",54,2,0,0,"no","2020-08-28",NA,NA,NA,NA,NA,NA,NA
"6408",23007,23007,"Northern Mariana Islands",56,2,2,0,"no","2020-08-29",NA,NA,NA,NA,NA,NA,NA
"6409",23008,23008,"Northern Mariana Islands",56,2,0,0,"no","2020-08-30",NA,NA,NA,NA,NA,NA,NA
"6410",23009,23009,"Northern Mariana Islands",56,2,0,0,"no","2020-08-31",NA,NA,NA,NA,NA,NA,NA
"6411",23010,23010,"Northern Mariana Islands",57,2,1,0,"no","2020-09-01",NA,NA,NA,NA,NA,NA,NA
"6412",23011,23011,"Northern Mariana Islands",57,2,0,0,"no","2020-09-02",NA,NA,NA,NA,NA,NA,NA
"6413",23012,23012,"Northern Mariana Islands",57,2,0,0,"no","2020-09-03",NA,NA,NA,NA,NA,NA,NA
"6414",23013,23013,"Northern Mariana Islands",57,2,0,0,"no","2020-09-04",NA,NA,NA,NA,NA,NA,NA
"6415",23014,23014,"Northern Mariana Islands",58,2,1,0,"no","2020-09-05",NA,NA,NA,NA,NA,NA,NA
"6416",23015,23015,"Northern Mariana Islands",58,2,0,0,"no","2020-09-06",NA,NA,NA,NA,NA,NA,NA
"6417",23016,23016,"Northern Mariana Islands",59,2,1,0,"no","2020-09-07",NA,NA,NA,NA,NA,NA,NA
"6418",23017,23017,"Northern Mariana Islands",59,2,0,0,"no","2020-09-08",NA,NA,NA,NA,NA,NA,NA
"6419",23018,23018,"Northern Mariana Islands",59,2,0,0,"no","2020-09-09",NA,NA,NA,NA,NA,NA,NA
"6420",23019,23019,"Northern Mariana Islands",59,2,0,0,"no","2020-09-10",NA,NA,NA,NA,NA,NA,NA
"6421",23020,23020,"Northern Mariana Islands",59,2,0,0,"no","2020-09-11",NA,NA,NA,NA,NA,NA,NA
"6422",23021,23021,"Northern Mariana Islands",60,2,1,0,"no","2020-09-12",NA,NA,NA,NA,NA,NA,NA
"6423",23022,23022,"Northern Mariana Islands",60,2,0,0,"no","2020-09-13",NA,NA,NA,NA,NA,NA,NA
"6424",23023,23023,"Northern Mariana Islands",61,2,1,0,"no","2020-09-14",NA,NA,NA,NA,NA,NA,NA
"6425",23024,23024,"Northern Mariana Islands",61,2,0,0,"no","2020-09-15",NA,NA,NA,NA,NA,NA,NA
"6426",23025,23025,"Northern Mariana Islands",61,2,0,0,"no","2020-09-16",NA,NA,NA,NA,NA,NA,NA
"6427",23026,23026,"Northern Mariana Islands",62,2,1,0,"no","2020-09-17",NA,NA,NA,NA,NA,NA,NA
"6428",23027,23027,"Northern Mariana Islands",62,2,0,0,"no","2020-09-18",NA,NA,NA,NA,NA,NA,NA
"6429",23028,23028,"Northern Mariana Islands",68,2,6,0,"no","2020-09-19",NA,NA,NA,NA,NA,NA,NA
"6430",23029,23029,"Northern Mariana Islands",68,2,0,0,"no","2020-09-20",NA,NA,NA,NA,NA,NA,NA
"6431",23030,23030,"Northern Mariana Islands",69,2,1,0,"no","2020-09-21",NA,NA,NA,NA,NA,NA,NA
"6432",23031,23031,"Northern Mariana Islands",69,2,0,0,"no","2020-09-22",NA,NA,NA,NA,NA,NA,NA
"6433",23032,23032,"Northern Mariana Islands",69,2,0,0,"no","2020-09-23",NA,NA,NA,NA,NA,NA,NA
"6434",23033,23033,"Northern Mariana Islands",69,2,0,0,"no","2020-09-24",NA,NA,NA,NA,NA,NA,NA
"6435",23034,23034,"Northern Mariana Islands",69,2,0,0,"no","2020-09-25",NA,NA,NA,NA,NA,NA,NA
"6436",23035,23035,"Northern Mariana Islands",69,2,0,0,"no","2020-09-26",NA,NA,NA,NA,NA,NA,NA
"6437",23036,23036,"Northern Mariana Islands",69,2,0,0,"no","2020-09-27",NA,NA,NA,NA,NA,NA,NA
"6438",23037,23037,"Northern Mariana Islands",69,2,0,0,"no","2020-09-28",NA,NA,NA,NA,NA,NA,NA
"6439",23038,23038,"Northern Mariana Islands",69,2,0,0,"no","2020-09-29",NA,NA,NA,NA,NA,NA,NA
"6440",23039,23039,"Northern Mariana Islands",70,2,1,0,"no","2020-09-30",NA,NA,NA,NA,NA,NA,NA
"6441",23040,23040,"Northern Mariana Islands",70,2,0,0,"no","2020-10-01",NA,NA,NA,NA,NA,NA,NA
"6442",23041,23041,"Northern Mariana Islands",70,2,0,0,"no","2020-10-02",NA,NA,NA,NA,NA,NA,NA
"6443",23042,23042,"Northern Mariana Islands",70,2,0,0,"no","2020-10-03",NA,NA,NA,NA,NA,NA,NA
"6444",23043,23043,"Northern Mariana Islands",73,2,3,0,"no","2020-10-04",NA,NA,NA,NA,NA,NA,NA
"6445",23044,23044,"Northern Mariana Islands",75,2,2,0,"no","2020-10-05",NA,NA,NA,NA,NA,NA,NA
"6446",23045,23045,"Northern Mariana Islands",75,2,0,0,"no","2020-10-06",NA,NA,NA,NA,NA,NA,NA
"6447",23046,23046,"Northern Mariana Islands",75,2,0,0,"no","2020-10-07",NA,NA,NA,NA,NA,NA,NA
"6448",23047,23047,"Northern Mariana Islands",75,2,0,0,"no","2020-10-08",NA,NA,NA,NA,NA,NA,NA
"6449",23048,23048,"Northern Mariana Islands",75,2,0,0,"no","2020-10-09",NA,NA,NA,NA,NA,NA,NA
"6450",23049,23049,"Northern Mariana Islands",77,2,2,0,"no","2020-10-10",NA,NA,NA,NA,NA,NA,NA
"6451",23050,23050,"Northern Mariana Islands",77,2,0,0,"no","2020-10-11",NA,NA,NA,NA,NA,NA,NA
"6452",23051,23051,"Northern Mariana Islands",77,2,0,0,"no","2020-10-12",NA,NA,NA,NA,NA,NA,NA
"6453",23052,23052,"Northern Mariana Islands",77,2,0,0,"no","2020-10-13",NA,NA,NA,NA,NA,NA,NA
"6454",23053,23053,"Northern Mariana Islands",77,2,0,0,"no","2020-10-14",NA,NA,NA,NA,NA,NA,NA
"6455",23054,23054,"Northern Mariana Islands",80,2,3,0,"no","2020-10-15",NA,NA,NA,NA,NA,NA,NA
"6456",23055,23055,"Northern Mariana Islands",80,2,0,0,"no","2020-10-16",NA,NA,NA,NA,NA,NA,NA
"6457",23056,23056,"Northern Mariana Islands",86,2,6,0,"no","2020-10-17",NA,NA,NA,NA,NA,NA,NA
"6458",23057,23057,"Northern Mariana Islands",86,2,0,0,"no","2020-10-18",NA,NA,NA,NA,NA,NA,NA
"6459",23058,23058,"Northern Mariana Islands",86,2,0,0,"no","2020-10-19",NA,NA,NA,NA,NA,NA,NA
"6460",23059,23059,"Northern Mariana Islands",88,2,2,0,"no","2020-10-20",NA,NA,NA,NA,NA,NA,NA
"6461",23060,23060,"Northern Mariana Islands",88,2,0,0,"no","2020-10-21",NA,NA,NA,NA,NA,NA,NA
"6462",23061,23061,"Northern Mariana Islands",88,2,0,0,"no","2020-10-22",NA,NA,NA,NA,NA,NA,NA
"6463",23062,23062,"Northern Mariana Islands",88,2,0,0,"no","2020-10-23",NA,NA,NA,NA,NA,NA,NA
"6464",23063,23063,"Northern Mariana Islands",88,2,0,0,"no","2020-10-24",NA,NA,NA,NA,NA,NA,NA
"6465",23064,23064,"Northern Mariana Islands",88,2,0,0,"no","2020-10-25",NA,NA,NA,NA,NA,NA,NA
"6466",23065,23065,"Northern Mariana Islands",92,2,4,0,"no","2020-10-26",NA,NA,NA,NA,NA,NA,NA
"6467",23066,23066,"Northern Mariana Islands",92,2,0,0,"no","2020-10-27",NA,NA,NA,NA,NA,NA,NA
"6468",23067,23067,"Northern Mariana Islands",92,2,0,0,"no","2020-10-28",NA,NA,NA,NA,NA,NA,NA
"6469",23068,23068,"Northern Mariana Islands",92,2,0,0,"no","2020-10-29",NA,NA,NA,NA,NA,NA,NA
"6470",23069,23069,"Northern Mariana Islands",92,2,0,0,"no","2020-10-30",NA,NA,NA,NA,NA,NA,NA
"6471",23070,23070,"Northern Mariana Islands",92,2,0,0,"no","2020-10-31",NA,NA,NA,NA,NA,NA,NA
"6472",23071,23071,"Northern Mariana Islands",96,2,4,0,"no","2020-11-01",NA,NA,NA,NA,NA,NA,NA
"6473",23072,23072,"Northern Mariana Islands",96,2,0,0,"no","2020-11-02",NA,NA,NA,NA,NA,NA,NA
"6474",23073,23073,"Northern Mariana Islands",96,2,0,0,"no","2020-11-03",NA,NA,NA,NA,NA,NA,NA
"6475",23074,23074,"Northern Mariana Islands",96,2,0,0,"no","2020-11-04",NA,NA,NA,NA,NA,NA,NA
"6476",23075,23075,"Northern Mariana Islands",96,2,0,0,"no","2020-11-05",NA,NA,NA,NA,NA,NA,NA
"6477",23076,23076,"Northern Mariana Islands",98,2,2,0,"no","2020-11-06",NA,NA,NA,NA,NA,NA,NA
"6478",23077,23077,"Northern Mariana Islands",98,2,0,0,"no","2020-11-07",NA,NA,NA,NA,NA,NA,NA
"6479",23078,23078,"Northern Mariana Islands",98,2,0,0,"no","2020-11-08",NA,NA,NA,NA,NA,NA,NA
"6480",23079,23079,"Northern Mariana Islands",100,2,2,0,"no","2020-11-09",NA,NA,NA,NA,NA,NA,NA
"6481",23080,23080,"Northern Mariana Islands",100,2,0,0,"no","2020-11-10",NA,NA,NA,NA,NA,NA,NA
"6482",23081,23081,"Northern Mariana Islands",100,2,0,0,"no","2020-11-11",NA,NA,NA,NA,NA,NA,NA
"6483",23082,23082,"Northern Mariana Islands",100,2,0,0,"no","2020-11-12",NA,NA,NA,NA,NA,NA,NA
"6484",23083,23083,"Northern Mariana Islands",100,2,0,0,"no","2020-11-13",NA,NA,NA,NA,NA,NA,NA
"6485",23084,23084,"Northern Mariana Islands",100,2,0,0,"no","2020-11-14",NA,NA,NA,NA,NA,NA,NA
"6486",23085,23085,"Northern Mariana Islands",100,2,0,0,"no","2020-11-15",NA,NA,NA,NA,NA,NA,NA
"6487",23086,23086,"Northern Mariana Islands",102,2,2,0,"no","2020-11-16",NA,NA,NA,NA,NA,NA,NA
"6488",23087,23087,"Northern Mariana Islands",103,2,1,0,"no","2020-11-17",NA,NA,NA,NA,NA,NA,NA
"6489",23088,23088,"Northern Mariana Islands",103,2,0,0,"no","2020-11-18",NA,NA,NA,NA,NA,NA,NA
"6490",23089,23089,"Northern Mariana Islands",103,2,0,0,"no","2020-11-19",NA,NA,NA,NA,NA,NA,NA
"6491",23090,23090,"Northern Mariana Islands",103,2,0,0,"no","2020-11-20",NA,NA,NA,NA,NA,NA,NA
"6492",23091,23091,"Northern Mariana Islands",103,2,0,0,"no","2020-11-21",NA,NA,NA,NA,NA,NA,NA
"6493",23092,23092,"Northern Mariana Islands",104,2,1,0,"no","2020-11-22",NA,NA,NA,NA,NA,NA,NA
"6494",23093,23093,"Northern Mariana Islands",104,2,0,0,"no","2020-11-23",NA,NA,NA,NA,NA,NA,NA
"6495",23094,23094,"Northern Mariana Islands",104,2,0,0,"no","2020-11-24",NA,NA,NA,NA,NA,NA,NA
"6496",23095,23095,"Northern Mariana Islands",104,2,0,0,"no","2020-11-25",NA,NA,NA,NA,NA,NA,NA
"6497",23096,23096,"Northern Mariana Islands",104,2,0,0,"no","2020-11-26",NA,NA,NA,NA,NA,NA,NA
"6498",23097,23097,"Northern Mariana Islands",104,2,0,0,"no","2020-11-27",NA,NA,NA,NA,NA,NA,NA
"6499",23098,23098,"Northern Mariana Islands",104,2,0,0,"no","2020-11-28",NA,NA,NA,NA,NA,NA,NA
"6500",23099,23099,"Northern Mariana Islands",104,2,0,0,"no","2020-11-29",NA,NA,NA,NA,NA,NA,NA
"6501",23100,23100,"Northern Mariana Islands",106,2,2,0,"no","2020-11-30",NA,NA,NA,NA,NA,NA,NA
"6502",23101,23101,"Northern Mariana Islands",106,2,0,0,"no","2020-12-01",NA,NA,NA,NA,NA,NA,NA
"6503",23102,23102,"Northern Mariana Islands",106,2,0,0,"no","2020-12-02",NA,NA,NA,NA,NA,NA,NA
"6504",23103,23103,"Northern Mariana Islands",106,2,0,0,"no","2020-12-03",NA,NA,NA,NA,NA,NA,NA
"6505",23104,23104,"Northern Mariana Islands",106,2,0,0,"no","2020-12-04",NA,NA,NA,NA,NA,NA,NA
"6506",23105,23105,"Northern Mariana Islands",106,2,0,0,"no","2020-12-05",NA,NA,NA,NA,NA,NA,NA
"6507",23106,23106,"Northern Mariana Islands",106,2,0,0,"no","2020-12-06",NA,NA,NA,NA,NA,NA,NA
"6508",23107,23107,"Northern Mariana Islands",109,2,3,0,"no","2020-12-07",NA,NA,NA,NA,NA,NA,NA
"6509",23108,23108,"Northern Mariana Islands",111,2,2,0,"no","2020-12-08",NA,NA,NA,NA,NA,NA,NA
"6510",23109,23109,"Northern Mariana Islands",113,2,2,0,"no","2020-12-09",NA,NA,NA,NA,NA,NA,NA
"6511",23110,23110,"Northern Mariana Islands",113,2,0,0,"no","2020-12-10",NA,NA,NA,NA,NA,NA,NA
"6512",23111,23111,"Northern Mariana Islands",113,2,0,0,"no","2020-12-11",NA,NA,NA,NA,NA,NA,NA
"6513",23112,23112,"Northern Mariana Islands",113,2,0,0,"no","2020-12-12",NA,NA,NA,NA,NA,NA,NA
"6514",23113,23113,"Northern Mariana Islands",113,2,0,0,"no","2020-12-13",NA,NA,NA,NA,NA,NA,NA
"6515",23114,23114,"Northern Mariana Islands",113,2,0,0,"no","2020-12-14",NA,NA,NA,NA,NA,NA,NA
"6516",23115,23115,"Northern Mariana Islands",113,2,0,0,"no","2020-12-15",NA,NA,NA,NA,NA,NA,NA
"6517",23116,23116,"Northern Mariana Islands",113,2,0,0,"no","2020-12-16",NA,NA,NA,NA,NA,NA,NA
"6518",23117,23117,"Northern Mariana Islands",113,2,0,0,"no","2020-12-17",NA,NA,NA,NA,NA,NA,NA
"6519",23118,23118,"Northern Mariana Islands",115,2,2,0,"no","2020-12-18",NA,NA,NA,NA,NA,NA,NA
"6520",23119,23119,"Northern Mariana Islands",115,2,0,0,"no","2020-12-19",NA,NA,NA,NA,NA,NA,NA
"6521",23120,23120,"Northern Mariana Islands",115,2,0,0,"no","2020-12-20",NA,NA,NA,NA,NA,NA,NA
"6522",23121,23121,"Northern Mariana Islands",116,2,1,0,"no","2020-12-21",NA,NA,NA,NA,NA,NA,NA
"6523",23122,23122,"Northern Mariana Islands",116,2,0,0,"no","2020-12-22",NA,NA,NA,NA,NA,NA,NA
"6524",23123,23123,"Northern Mariana Islands",118,2,2,0,"no","2020-12-23",NA,NA,NA,NA,NA,NA,NA
"6525",23124,23124,"Northern Mariana Islands",118,2,0,0,"no","2020-12-24",NA,NA,NA,NA,NA,NA,NA
"6526",23125,23125,"Northern Mariana Islands",118,2,0,0,"no","2020-12-25",NA,NA,NA,NA,NA,NA,NA
"6527",23126,23126,"Northern Mariana Islands",122,2,4,0,"no","2020-12-26",NA,NA,NA,NA,NA,NA,NA
"6528",23127,23127,"Northern Mariana Islands",122,2,0,0,"no","2020-12-27",NA,NA,NA,NA,NA,NA,NA
"6529",23128,23128,"Northern Mariana Islands",122,2,0,0,"no","2020-12-28",NA,NA,NA,NA,NA,NA,NA
"6530",23129,23129,"Northern Mariana Islands",122,2,0,0,"no","2020-12-29",NA,NA,NA,NA,NA,NA,NA
"6531",23130,23130,"Northern Mariana Islands",122,2,0,0,"no","2020-12-30",NA,NA,NA,NA,NA,NA,NA
"6532",23131,23131,"Northern Mariana Islands",122,2,0,0,"no","2020-12-31",NA,NA,NA,NA,NA,NA,NA
"6533",23132,23132,"Northern Mariana Islands",122,2,0,0,"no","2021-01-01",NA,NA,NA,NA,NA,NA,NA
"6534",23133,23133,"Northern Mariana Islands",122,2,0,0,"no","2021-01-02",NA,NA,NA,NA,NA,NA,NA
"6535",23134,23134,"Northern Mariana Islands",122,2,0,0,"no","2021-01-03",NA,NA,NA,NA,NA,NA,NA
"6536",23135,23135,"Northern Mariana Islands",122,2,0,0,"no","2021-01-04",NA,NA,NA,NA,NA,NA,NA
"6537",23136,23136,"Northern Mariana Islands",122,2,0,0,"no","2021-01-05",NA,NA,NA,NA,NA,NA,NA
"6538",23137,23137,"Northern Mariana Islands",124,2,2,0,"no","2021-01-06",NA,NA,NA,NA,NA,NA,NA
"6539",23138,23138,"Northern Mariana Islands",125,2,1,0,"no","2021-01-07",NA,NA,NA,NA,NA,NA,NA
"6540",23139,23139,"Northern Mariana Islands",125,2,0,0,"no","2021-01-08",NA,NA,NA,NA,NA,NA,NA
"6541",23140,23140,"Northern Mariana Islands",125,2,0,0,"no","2021-01-09",NA,NA,NA,NA,NA,NA,NA
"6542",23141,23141,"Northern Mariana Islands",125,2,0,0,"no","2021-01-10",NA,NA,NA,NA,NA,NA,NA
"6543",23142,23142,"Northern Mariana Islands",125,2,0,0,"no","2021-01-11",NA,NA,NA,NA,NA,NA,NA
"6544",23143,23143,"Northern Mariana Islands",128,2,3,0,"no","2021-01-12",NA,NA,NA,NA,NA,NA,NA
"6545",23144,23144,"Northern Mariana Islands",128,2,0,0,"no","2021-01-13",NA,NA,NA,NA,NA,NA,NA
"6546",23145,23145,"Northern Mariana Islands",128,2,0,0,"no","2021-01-14",NA,NA,NA,NA,NA,NA,NA
"6547",23146,23146,"Northern Mariana Islands",128,2,0,0,"no","2021-01-15",NA,NA,NA,NA,NA,NA,NA
"6548",23147,23147,"Northern Mariana Islands",128,2,0,0,"no","2021-01-16",NA,NA,NA,NA,NA,NA,NA
"6549",23148,23148,"Northern Mariana Islands",128,2,0,0,"no","2021-01-17",NA,NA,NA,NA,NA,NA,NA
"6550",23149,23149,"Northern Mariana Islands",128,2,0,0,"no","2021-01-18",NA,NA,NA,NA,NA,NA,NA
"6551",23150,23150,"Northern Mariana Islands",129,2,1,0,"no","2021-01-19",NA,NA,NA,NA,NA,NA,NA
"6552",23151,23151,"Northern Mariana Islands",129,2,0,0,"no","2021-01-20",NA,NA,NA,NA,NA,NA,NA
"6553",23152,23152,"Northern Mariana Islands",129,2,0,0,"no","2021-01-21",NA,NA,NA,NA,NA,NA,NA
"6554",23153,23153,"Northern Mariana Islands",129,2,0,0,"no","2021-01-22",NA,NA,NA,NA,NA,NA,NA
"6555",23154,23154,"Northern Mariana Islands",129,2,0,0,"no","2021-01-23",NA,NA,NA,NA,NA,NA,NA
"6556",23155,23155,"Northern Mariana Islands",129,2,0,0,"no","2021-01-24",NA,NA,NA,NA,NA,NA,NA
"6557",23156,23156,"Northern Mariana Islands",129,2,0,0,"no","2021-01-25",NA,NA,NA,NA,NA,NA,NA
"6558",23157,23157,"Northern Mariana Islands",131,2,2,0,"no","2021-01-26",NA,NA,NA,NA,NA,NA,NA
"6559",23158,23158,"Northern Mariana Islands",131,2,0,0,"no","2021-01-27",NA,NA,NA,NA,NA,NA,NA
"6560",23159,23159,"Northern Mariana Islands",131,2,0,0,"no","2021-01-28",NA,NA,NA,NA,NA,NA,NA
"6561",23160,23160,"Northern Mariana Islands",131,2,0,0,"no","2021-01-29",NA,NA,NA,NA,NA,NA,NA
"6562",23161,23161,"Northern Mariana Islands",131,2,0,0,"no","2021-01-30",NA,NA,NA,NA,NA,NA,NA
