"","state","date","cases","deaths","weekday","new_cases","new_deaths","mask_mandate","mandate_start","mandate_end","population","us_population"
"2025","Massachusetts",2020-11-17,192964,10360,"Tuesday",18083,159,"no",2020-05-06,2021-05-29,6902149,327167434
"2026","Massachusetts",2020-11-24,211199,10551,"Tuesday",18235,191,"no",2020-05-06,2021-05-29,6902149,327167434
"2027","Massachusetts",2020-02-18,1,0,"Tuesday",0,0,"no",2020-05-06,2021-05-29,6902149,327167434
"2028","Massachusetts",2020-03-24,1159,11,"Tuesday",941,11,"no",2020-05-06,2021-05-29,6902149,327167434
"2029","Massachusetts",2020-03-03,2,0,"Tuesday",1,0,"no",2020-05-06,2021-05-29,6902149,327167434
"2030","Massachusetts",2020-09-22,127969,9328,"Tuesday",2576,103,"no",2020-05-06,2021-05-29,6902149,327167434
"2031","Massachusetts",2020-12-29,361079,12218,"Tuesday",29905,414,"no",2020-05-06,2021-05-29,6902149,327167434
"2032","Massachusetts",2021-01-05,397202,12734,"Tuesday",36123,516,"no",2020-05-06,2021-05-29,6902149,327167434
"2033","Massachusetts",2020-07-07,110338,8213,"Tuesday",1456,159,"no",2020-05-06,2021-05-29,6902149,327167434
"2034","Massachusetts",2020-07-14,112130,8340,"Tuesday",1792,127,"no",2020-05-06,2021-05-29,6902149,327167434
"2035","Massachusetts",2021-04-20,675162,17484,"Tuesday",12463,71,"no",2020-05-06,2021-05-29,6902149,327167434
"2036","Massachusetts",2021-04-27,684630,17566,"Tuesday",9468,82,"no",2020-05-06,2021-05-29,6902149,327167434
"2037","Massachusetts",2021-05-04,692589,17644,"Tuesday",7959,78,"no",2020-05-06,2021-05-29,6902149,327167434
"2038","Massachusetts",2021-05-11,698427,17698,"Tuesday",5838,54,"no",2020-05-06,2021-05-29,6902149,327167434
"2039","Massachusetts",2021-05-18,702776,17779,"Tuesday",4349,81,"no",2020-05-06,2021-05-29,6902149,327167434
"2040","Massachusetts",2020-12-01,229205,10778,"Tuesday",18006,227,"no",2020-05-06,2021-05-29,6902149,327167434
"2041","Massachusetts",2020-12-08,263447,11076,"Tuesday",34242,298,"no",2020-05-06,2021-05-29,6902149,327167434
"2042","Massachusetts",2020-12-15,298160,11443,"Tuesday",34713,367,"no",2020-05-06,2021-05-29,6902149,327167434
"2043","Massachusetts",2020-12-22,331174,11804,"Tuesday",33014,361,"no",2020-05-06,2021-05-29,6902149,327167434
"2044","Massachusetts",2020-03-31,6620,89,"Tuesday",5461,78,"no",2020-05-06,2021-05-29,6902149,327167434
"2045","Massachusetts",2021-06-22,709476,17977,"Tuesday",464,28,"no",2020-05-06,2021-05-29,6902149,327167434
"2046","Massachusetts",2021-06-29,709873,17993,"Tuesday",397,16,"no",2020-05-06,2021-05-29,6902149,327167434
"2047","Massachusetts",2021-07-06,710428,18005,"Tuesday",555,12,"no",2020-05-06,2021-05-29,6902149,327167434
"2048","Massachusetts",2021-10-12,828110,18783,"Tuesday",9820,103,"no",2020-05-06,2021-05-29,6902149,327167434
"2049","Massachusetts",2021-10-19,838347,18864,"Tuesday",10237,81,"no",2020-05-06,2021-05-29,6902149,327167434
"2050","Massachusetts",2021-10-26,847512,18956,"Tuesday",9165,92,"no",2020-05-06,2021-05-29,6902149,327167434
"2051","Massachusetts",2021-11-02,856494,19031,"Tuesday",8982,75,"no",2020-05-06,2021-05-29,6902149,327167434
"2052","Massachusetts",2021-11-09,867345,19117,"Tuesday",10851,86,"no",2020-05-06,2021-05-29,6902149,327167434
"2053","Massachusetts",2021-05-25,705598,17835,"Tuesday",2822,56,"no",2020-05-06,2021-05-29,6902149,327167434
"2054","Massachusetts",2021-06-01,707131,17883,"Tuesday",1533,48,"no",2020-05-06,2021-05-29,6902149,327167434
"2055","Massachusetts",2021-06-08,708316,17917,"Tuesday",1185,34,"no",2020-05-06,2021-05-29,6902149,327167434
"2056","Massachusetts",2020-09-15,125393,9225,"Tuesday",2431,84,"no",2020-05-06,2021-05-29,6902149,327167434
"2057","Massachusetts",2021-09-14,783750,18393,"Tuesday",12483,95,"no",2020-05-06,2021-05-29,6902149,327167434
"2058","Massachusetts",2021-09-21,796925,18480,"Tuesday",13175,87,"no",2020-05-06,2021-05-29,6902149,327167434
"2059","Massachusetts",2021-09-28,808673,18577,"Tuesday",11748,97,"no",2020-05-06,2021-05-29,6902149,327167434
"2060","Massachusetts",2021-10-05,818290,18680,"Tuesday",9617,103,"no",2020-05-06,2021-05-29,6902149,327167434
"2061","Massachusetts",2020-06-30,108882,8054,"Tuesday",1443,165,"no",2020-05-06,2021-05-29,6902149,327167434
"2062","Massachusetts",2021-04-13,662699,17413,"Tuesday",14676,76,"no",2020-05-06,2021-05-29,6902149,327167434
"2063","Massachusetts",2021-02-09,546896,15124,"Tuesday",18234,472,"no",2020-05-06,2021-05-29,6902149,327167434
"2064","Massachusetts",2021-02-16,560576,15567,"Tuesday",13680,443,"no",2020-05-06,2021-05-29,6902149,327167434
"2065","Massachusetts",2021-02-23,571783,15883,"Tuesday",11207,316,"no",2020-05-06,2021-05-29,6902149,327167434
"2066","Massachusetts",2020-05-12,79332,5141,"Tuesday",9061,929,"no",2020-05-06,2021-05-29,6902149,327167434
"2067","Massachusetts",2020-05-19,87925,5938,"Tuesday",8593,797,"no",2020-05-06,2021-05-29,6902149,327167434
"2068","Massachusetts",2020-05-26,93693,6473,"Tuesday",5768,535,"no",2020-05-06,2021-05-29,6902149,327167434
"2069","Massachusetts",2020-06-02,101163,7085,"Tuesday",7470,612,"no",2020-05-06,2021-05-29,6902149,327167434
"2070","Massachusetts",2020-06-23,107439,7889,"Tuesday",1554,225,"no",2020-05-06,2021-05-29,6902149,327167434
"2071","Massachusetts",2021-04-06,648023,17337,"Tuesday",14942,189,"no",2020-05-06,2021-05-29,6902149,327167434
"2072","Massachusetts",2021-03-30,633081,17148,"Tuesday",15386,233,"no",2020-05-06,2021-05-29,6902149,327167434
"2073","Massachusetts",2021-11-16,881310,19214,"Tuesday",13965,97,"no",2020-05-06,2021-05-29,6902149,327167434
"2074","Massachusetts",2021-11-23,900985,19309,"Tuesday",19675,95,"no",2020-05-06,2021-05-29,6902149,327167434
"2075","Massachusetts",2020-10-20,145464,9758,"Tuesday",5052,128,"no",2020-05-06,2021-05-29,6902149,327167434
"2076","Massachusetts",2020-10-27,153037,9888,"Tuesday",7573,130,"no",2020-05-06,2021-05-29,6902149,327167434
"2077","Massachusetts",2020-11-03,161585,10035,"Tuesday",8548,147,"no",2020-05-06,2021-05-29,6902149,327167434
"2078","Massachusetts",2020-08-11,121707,8751,"Tuesday",2504,94,"no",2020-05-06,2021-05-29,6902149,327167434
"2079","Massachusetts",2021-03-02,582844,16182,"Tuesday",11061,299,"no",2020-05-06,2021-05-29,6902149,327167434
"2080","Massachusetts",2021-03-09,593607,16456,"Tuesday",10763,274,"no",2020-05-06,2021-05-29,6902149,327167434
"2081","Massachusetts",2020-06-09,103889,7408,"Tuesday",2726,323,"no",2020-05-06,2021-05-29,6902149,327167434
"2082","Massachusetts",2020-06-16,105885,7664,"Tuesday",1996,256,"no",2020-05-06,2021-05-29,6902149,327167434
"2083","Massachusetts",2020-09-08,122962,9141,"Tuesday",-5926,77,"no",2020-05-06,2021-05-29,6902149,327167434
"2084","Massachusetts",2021-06-15,709012,17949,"Tuesday",696,32,"no",2020-05-06,2021-05-29,6902149,327167434
"2085","Massachusetts",2021-07-13,711446,18012,"Tuesday",1018,7,"no",2020-05-06,2021-05-29,6902149,327167434
"2086","Massachusetts",2021-07-20,713489,18033,"Tuesday",2043,21,"no",2020-05-06,2021-05-29,6902149,327167434
"2087","Massachusetts",2021-07-27,717284,18065,"Tuesday",3795,32,"no",2020-05-06,2021-05-29,6902149,327167434
"2088","Massachusetts",2021-08-03,722986,18086,"Tuesday",5702,21,"no",2020-05-06,2021-05-29,6902149,327167434
"2089","Massachusetts",2021-08-10,730381,18112,"Tuesday",7395,26,"no",2020-05-06,2021-05-29,6902149,327167434
"2090","Massachusetts",2020-08-18,124063,8848,"Tuesday",2356,97,"no",2020-05-06,2021-05-29,6902149,327167434
"2091","Massachusetts",2020-08-25,126420,8961,"Tuesday",2357,113,"no",2020-05-06,2021-05-29,6902149,327167434
"2092","Massachusetts",2020-09-01,128888,9064,"Tuesday",2468,103,"no",2020-05-06,2021-05-29,6902149,327167434
"2093","Massachusetts",2021-09-07,771267,18298,"Tuesday",11398,52,"no",2020-05-06,2021-05-29,6902149,327167434
"2094","Massachusetts",2021-08-31,759869,18246,"Tuesday",11116,51,"no",2020-05-06,2021-05-29,6902149,327167434
"2095","Massachusetts",2021-03-23,617695,16915,"Tuesday",13029,227,"no",2020-05-06,2021-05-29,6902149,327167434
"2096","Massachusetts",2021-03-16,604666,16688,"Tuesday",11059,232,"no",2020-05-06,2021-05-29,6902149,327167434
"2097","Massachusetts",2021-08-24,748753,18195,"Tuesday",9706,41,"no",2020-05-06,2021-05-29,6902149,327167434
"2098","Massachusetts",2021-08-17,739047,18154,"Tuesday",8666,42,"no",2020-05-06,2021-05-29,6902149,327167434
"2099","Michigan",2020-07-14,78045,6330,"Tuesday",4034,74,"no",2020-04-27,2020-10-02,9995915,327167434
"2100","Michigan",2020-11-17,296436,8513,"Tuesday",51431,418,"no",2020-04-27,2020-10-02,9995915,327167434
"2101","Michigan",2020-07-07,74011,6256,"Tuesday",3161,59,"no",2020-04-27,2020-10-02,9995915,327167434
"2102","Michigan",2020-08-04,93293,6474,"Tuesday",5268,48,"no",2020-04-27,2020-10-02,9995915,327167434
"2103","Michigan",2020-08-11,98361,6534,"Tuesday",5068,60,"no",2020-04-27,2020-10-02,9995915,327167434
"2104","Michigan",2020-11-24,346926,9094,"Tuesday",50490,581,"no",2020-04-27,2020-10-02,9995915,327167434
"2105","Michigan",2020-05-12,47946,4674,"Tuesday",3555,495,"no",2020-04-27,2020-10-02,9995915,327167434
"2106","Michigan",2020-12-01,394554,9758,"Tuesday",47628,664,"no",2020-04-27,2020-10-02,9995915,327167434
"2107","Michigan",2020-10-06,143901,7163,"Tuesday",7002,90,"no",2020-04-27,2020-10-02,9995915,327167434
"2108","Michigan",2020-05-05,44391,4179,"Tuesday",4922,613,"no",2020-04-27,2020-10-02,9995915,327167434
"2109","Michigan",2020-06-23,68373,6113,"Tuesday",1907,74,"no",2020-04-27,2020-10-02,9995915,327167434
"2110","Michigan",2020-06-30,70850,6197,"Tuesday",2477,84,"no",2020-04-27,2020-10-02,9995915,327167434
"2111","Michigan",2020-11-03,207799,7758,"Tuesday",25515,173,"no",2020-04-27,2020-10-02,9995915,327167434
"2112","Michigan",2020-11-10,245005,8095,"Tuesday",37206,337,"no",2020-04-27,2020-10-02,9995915,327167434
"2113","Michigan",2021-05-11,965724,19500,"Tuesday",18772,459,"no",2020-04-27,2020-10-02,9995915,327167434
"2114","Michigan",2021-05-18,978537,19886,"Tuesday",12813,386,"no",2020-04-27,2020-10-02,9995915,327167434
"2115","Michigan",2021-02-23,638824,16371,"Tuesday",8219,233,"no",2020-04-27,2020-10-02,9995915,327167434
"2116","Michigan",2020-12-08,442126,10620,"Tuesday",47572,862,"no",2020-04-27,2020-10-02,9995915,327167434
"2117","Michigan",2020-09-15,124978,6933,"Tuesday",5994,119,"no",2020-04-27,2020-10-02,9995915,327167434
"2118","Michigan",2020-09-22,130406,6998,"Tuesday",5428,65,"no",2020-04-27,2020-10-02,9995915,327167434
"2119","Michigan",2020-09-29,136899,7073,"Tuesday",6493,75,"no",2020-04-27,2020-10-02,9995915,327167434
"2120","Michigan",2021-03-30,737764,17100,"Tuesday",37472,177,"no",2020-04-27,2020-10-02,9995915,327167434
"2121","Michigan",2020-10-13,152842,7257,"Tuesday",8941,94,"no",2020-04-27,2020-10-02,9995915,327167434
"2122","Michigan",2020-10-20,165949,7386,"Tuesday",13107,129,"no",2020-04-27,2020-10-02,9995915,327167434
"2123","Michigan",2020-07-28,88025,6426,"Tuesday",4841,41,"no",2020-04-27,2020-10-02,9995915,327167434
"2124","Michigan",2020-07-21,83184,6385,"Tuesday",5139,55,"no",2020-04-27,2020-10-02,9995915,327167434
"2125","Michigan",2020-09-01,113969,6770,"Tuesday",5227,83,"no",2020-04-27,2020-10-02,9995915,327167434
"2126","Michigan",2021-05-04,946952,19041,"Tuesday",25356,489,"no",2020-04-27,2020-10-02,9995915,327167434
"2127","Michigan",2021-08-10,1020169,21221,"Tuesday",7615,19,"no",2020-04-27,2020-10-02,9995915,327167434
"2128","Michigan",2021-08-17,1031023,21299,"Tuesday",10854,78,"no",2020-04-27,2020-10-02,9995915,327167434
"2129","Michigan",2021-03-02,648119,16534,"Tuesday",9295,163,"no",2020-04-27,2020-10-02,9995915,327167434
"2130","Michigan",2021-03-09,658967,16683,"Tuesday",10848,149,"no",2020-04-27,2020-10-02,9995915,327167434
"2131","Michigan",2021-09-07,1076039,21691,"Tuesday",17274,156,"no",2020-04-27,2020-10-02,9995915,327167434
"2132","Michigan",2021-06-15,996055,20803,"Tuesday",2049,160,"no",2020-04-27,2020-10-02,9995915,327167434
"2133","Michigan",2021-06-22,997133,20897,"Tuesday",1078,94,"no",2020-04-27,2020-10-02,9995915,327167434
"2134","Michigan",2021-04-06,784542,17332,"Tuesday",46778,232,"no",2020-04-27,2020-10-02,9995915,327167434
"2135","Michigan",2021-04-13,839486,17648,"Tuesday",54944,316,"no",2020-04-27,2020-10-02,9995915,327167434
"2136","Michigan",2020-10-27,182284,7585,"Tuesday",16335,199,"no",2020-04-27,2020-10-02,9995915,327167434
"2137","Michigan",2021-07-20,1003172,21110,"Tuesday",2111,33,"no",2020-04-27,2020-10-02,9995915,327167434
"2138","Michigan",2021-07-27,1006941,21150,"Tuesday",3769,40,"no",2020-04-27,2020-10-02,9995915,327167434
"2139","Michigan",2021-08-03,1012554,21202,"Tuesday",5613,52,"no",2020-04-27,2020-10-02,9995915,327167434
"2140","Michigan",2020-04-28,39469,3566,"Tuesday",6533,868,"no",2020-04-27,2020-10-02,9995915,327167434
"2141","Michigan",2021-02-09,622586,15914,"Tuesday",10610,315,"no",2020-04-27,2020-10-02,9995915,327167434
"2142","Michigan",2021-08-24,1043395,21397,"Tuesday",12372,98,"no",2020-04-27,2020-10-02,9995915,327167434
"2143","Michigan",2021-08-31,1058765,21535,"Tuesday",15370,138,"no",2020-04-27,2020-10-02,9995915,327167434
"2144","Michigan",2021-11-16,1367468,24384,"Tuesday",50216,381,"no",2020-04-27,2020-10-02,9995915,327167434
"2145","Michigan",2021-11-23,1424537,24900,"Tuesday",57069,516,"no",2020-04-27,2020-10-02,9995915,327167434
"2146","Michigan",2020-03-24,1791,24,"Tuesday",1726,24,"no",2020-04-27,2020-10-02,9995915,327167434
"2147","Michigan",2020-12-22,503497,12333,"Tuesday",26323,845,"no",2020-04-27,2020-10-02,9995915,327167434
"2148","Michigan",2020-12-29,522563,12956,"Tuesday",19066,623,"no",2020-04-27,2020-10-02,9995915,327167434
"2149","Michigan",2021-01-05,544276,13598,"Tuesday",21713,642,"no",2020-04-27,2020-10-02,9995915,327167434
"2150","Michigan",2020-04-21,32936,2698,"Tuesday",6091,931,"no",2020-04-27,2020-10-02,9995915,327167434
"2151","Michigan",2020-03-31,7629,264,"Tuesday",5838,240,"no",2020-04-27,2020-10-02,9995915,327167434
"2152","Michigan",2020-04-07,18851,845,"Tuesday",11222,581,"no",2020-04-27,2020-10-02,9995915,327167434
"2153","Michigan",2020-04-14,26845,1767,"Tuesday",7994,922,"no",2020-04-27,2020-10-02,9995915,327167434
"2154","Michigan",2021-01-12,567901,14286,"Tuesday",23625,688,"no",2020-04-27,2020-10-02,9995915,327167434
"2155","Michigan",2021-02-16,630605,16138,"Tuesday",8019,224,"no",2020-04-27,2020-10-02,9995915,327167434
"2156","Michigan",2021-11-09,1317252,24003,"Tuesday",34165,297,"no",2020-04-27,2020-10-02,9995915,327167434
"2157","Michigan",2021-06-01,991174,20374,"Tuesday",4287,163,"no",2020-04-27,2020-10-02,9995915,327167434
"2158","Michigan",2021-06-08,994006,20643,"Tuesday",2832,269,"no",2020-04-27,2020-10-02,9995915,327167434
"2159","Michigan",2021-03-16,675483,16796,"Tuesday",16516,113,"no",2020-04-27,2020-10-02,9995915,327167434
"2160","Michigan",2020-12-15,477174,11488,"Tuesday",35048,868,"no",2020-04-27,2020-10-02,9995915,327167434
"2161","Michigan",2020-03-10,2,0,"Tuesday",0,0,"no",2020-04-27,2020-10-02,9995915,327167434
"2162","Michigan",2020-03-17,65,0,"Tuesday",63,0,"no",2020-04-27,2020-10-02,9995915,327167434
"2163","Michigan",2020-06-16,66466,6039,"Tuesday",1276,93,"no",2020-04-27,2020-10-02,9995915,327167434
"2164","Michigan",2021-04-20,887642,18075,"Tuesday",48156,427,"no",2020-04-27,2020-10-02,9995915,327167434
"2165","Michigan",2021-04-27,921596,18552,"Tuesday",33954,477,"no",2020-04-27,2020-10-02,9995915,327167434
"2166","Michigan",2021-01-26,600175,15294,"Tuesday",14627,570,"no",2020-04-27,2020-10-02,9995915,327167434
"2167","Michigan",2021-10-12,1196593,22718,"Tuesday",29315,232,"no",2020-04-27,2020-10-02,9995915,327167434
"2168","Michigan",2021-10-05,1167278,22486,"Tuesday",27708,257,"no",2020-04-27,2020-10-02,9995915,327167434
"2169","Michigan",2020-05-19,52337,5017,"Tuesday",4391,343,"no",2020-04-27,2020-10-02,9995915,327167434
"2170","Michigan",2021-05-25,986887,20211,"Tuesday",8350,325,"no",2020-04-27,2020-10-02,9995915,327167434
"2171","Michigan",2020-05-26,55040,5266,"Tuesday",2703,249,"no",2020-04-27,2020-10-02,9995915,327167434
"2172","Michigan",2020-06-02,58680,5562,"Tuesday",3640,296,"no",2020-04-27,2020-10-02,9995915,327167434
"2173","Michigan",2020-09-08,118984,6814,"Tuesday",5015,44,"no",2020-04-27,2020-10-02,9995915,327167434
"2174","Michigan",2020-08-18,103527,6607,"Tuesday",5166,73,"no",2020-04-27,2020-10-02,9995915,327167434
"2175","Michigan",2020-08-25,108742,6687,"Tuesday",5215,80,"no",2020-04-27,2020-10-02,9995915,327167434
"2176","Michigan",2020-06-09,65190,5946,"Tuesday",6510,384,"no",2020-04-27,2020-10-02,9995915,327167434
"2177","Michigan",2021-03-23,700292,16923,"Tuesday",24809,127,"no",2020-04-27,2020-10-02,9995915,327167434
"2178","Michigan",2021-07-13,1001061,21077,"Tuesday",1563,60,"no",2020-04-27,2020-10-02,9995915,327167434
"2179","Michigan",2021-01-19,585548,14724,"Tuesday",17647,438,"no",2020-04-27,2020-10-02,9995915,327167434
"2180","Michigan",2021-09-28,1139570,22229,"Tuesday",23573,209,"no",2020-04-27,2020-10-02,9995915,327167434
"2181","Michigan",2021-09-21,1115997,22020,"Tuesday",22578,179,"no",2020-04-27,2020-10-02,9995915,327167434
"2182","Michigan",2021-02-02,611976,15599,"Tuesday",11801,305,"no",2020-04-27,2020-10-02,9995915,327167434
"2183","Michigan",2021-11-02,1283087,23706,"Tuesday",29860,364,"no",2020-04-27,2020-10-02,9995915,327167434
"2184","Michigan",2021-10-26,1253227,23342,"Tuesday",26487,346,"no",2020-04-27,2020-10-02,9995915,327167434
"2185","Michigan",2021-06-29,998305,20982,"Tuesday",1172,85,"no",2020-04-27,2020-10-02,9995915,327167434
"2186","Michigan",2021-07-06,999498,21017,"Tuesday",1193,35,"no",2020-04-27,2020-10-02,9995915,327167434
"2187","Michigan",2021-09-14,1093419,21841,"Tuesday",17380,150,"no",2020-04-27,2020-10-02,9995915,327167434
"2188","Michigan",2021-10-19,1226740,22996,"Tuesday",30147,278,"no",2020-04-27,2020-10-02,9995915,327167434
"2189","Minnesota",2021-06-08,603098,7562,"Tuesday",1488,42,"no",2020-07-25,2021-05-14,5611179,327167434
"2190","Minnesota",2021-11-16,857915,9171,"Tuesday",31387,165,"no",2020-07-25,2021-05-14,5611179,327167434
"2191","Minnesota",2021-11-23,887492,9353,"Tuesday",29577,182,"no",2020-07-25,2021-05-14,5611179,327167434
"2192","Minnesota",2021-11-09,826528,9006,"Tuesday",21389,164,"no",2020-07-25,2021-05-14,5611179,327167434
"2193","Minnesota",2020-09-01,76404,1872,"Tuesday",5651,47,"no",2020-07-25,2021-05-14,5611179,327167434
"2194","Minnesota",2020-08-04,57202,1660,"Tuesday",4881,40,"no",2020-07-25,2021-05-14,5611179,327167434
"2195","Minnesota",2020-08-18,66107,1767,"Tuesday",4227,60,"no",2020-07-25,2021-05-14,5611179,327167434
"2196","Minnesota",2020-08-25,70753,1825,"Tuesday",4646,58,"no",2020-07-25,2021-05-14,5611179,327167434
"2197","Minnesota",2020-07-28,52321,1620,"Tuesday",4824,32,"no",2020-07-25,2021-05-14,5611179,327167434
"2198","Minnesota",2021-09-07,657585,7949,"Tuesday",7528,45,"no",2020-07-25,2021-05-14,5611179,327167434
"2199","Minnesota",2020-08-11,61880,1707,"Tuesday",4678,47,"no",2020-07-25,2021-05-14,5611179,327167434
"2200","Minnesota",2020-11-24,282972,3359,"Tuesday",45967,360,"no",2020-07-25,2021-05-14,5611179,327167434
"2201","Minnesota",2020-12-01,322371,3674,"Tuesday",39399,315,"no",2020-07-25,2021-05-14,5611179,327167434
"2202","Minnesota",2020-06-30,36338,1476,"Tuesday",2837,51,"no",2020-07-25,2021-05-14,5611179,327167434
"2203","Minnesota",2020-09-08,81660,1914,"Tuesday",5256,42,"no",2020-07-25,2021-05-14,5611179,327167434
"2204","Minnesota",2020-09-15,85403,1979,"Tuesday",3743,65,"no",2020-07-25,2021-05-14,5611179,327167434
"2205","Minnesota",2020-09-22,91474,2031,"Tuesday",6071,52,"no",2020-07-25,2021-05-14,5611179,327167434
"2206","Minnesota",2021-11-02,805139,8842,"Tuesday",25266,137,"no",2020-07-25,2021-05-14,5611179,327167434
"2207","Minnesota",2021-05-25,599570,7474,"Tuesday",3945,71,"no",2020-07-25,2021-05-14,5611179,327167434
"2208","Minnesota",2021-06-01,601610,7520,"Tuesday",2040,46,"no",2020-07-25,2021-05-14,5611179,327167434
"2209","Minnesota",2020-04-28,4181,301,"Tuesday",1614,141,"no",2020-07-25,2021-05-14,5611179,327167434
"2210","Minnesota",2021-08-10,620684,7798,"Tuesday",5601,27,"no",2020-07-25,2021-05-14,5611179,327167434
"2211","Minnesota",2020-10-27,137589,2421,"Tuesday",12005,122,"no",2020-07-25,2021-05-14,5611179,327167434
"2212","Minnesota",2021-09-14,673867,8008,"Tuesday",16282,59,"no",2020-07-25,2021-05-14,5611179,327167434
"2213","Minnesota",2020-03-10,3,0,"Tuesday",0,0,"no",2020-07-25,2021-05-14,5611179,327167434
"2214","Minnesota",2020-03-17,60,0,"Tuesday",57,0,"no",2020-07-25,2021-05-14,5611179,327167434
"2215","Minnesota",2020-03-24,264,1,"Tuesday",204,1,"no",2020-07-25,2021-05-14,5611179,327167434
"2216","Minnesota",2020-07-07,39170,1514,"Tuesday",2832,38,"no",2020-07-25,2021-05-14,5611179,327167434
"2217","Minnesota",2020-07-14,43208,1548,"Tuesday",4038,34,"no",2020-07-25,2021-05-14,5611179,327167434
"2218","Minnesota",2020-07-21,47497,1588,"Tuesday",4289,40,"no",2020-07-25,2021-05-14,5611179,327167434
"2219","Minnesota",2021-06-29,605390,7680,"Tuesday",610,37,"no",2020-07-25,2021-05-14,5611179,327167434
"2220","Minnesota",2021-04-06,530740,6967,"Tuesday",12781,53,"no",2020-07-25,2021-05-14,5611179,327167434
"2221","Minnesota",2021-04-13,545482,7040,"Tuesday",14742,73,"no",2020-07-25,2021-05-14,5611179,327167434
"2222","Minnesota",2021-02-16,474689,6448,"Tuesday",5367,72,"no",2020-07-25,2021-05-14,5611179,327167434
"2223","Minnesota",2021-01-26,456558,6174,"Tuesday",8222,161,"no",2020-07-25,2021-05-14,5611179,327167434
"2224","Minnesota",2021-02-02,463200,6278,"Tuesday",6642,104,"no",2020-07-25,2021-05-14,5611179,327167434
"2225","Minnesota",2020-10-06,105793,2140,"Tuesday",7294,68,"no",2020-07-25,2021-05-14,5611179,327167434
"2226","Minnesota",2021-08-03,615083,7771,"Tuesday",4151,22,"no",2020-07-25,2021-05-14,5611179,327167434
"2227","Minnesota",2020-10-20,125584,2299,"Tuesday",10957,95,"no",2020-07-25,2021-05-14,5611179,327167434
"2228","Minnesota",2020-11-03,157150,2553,"Tuesday",19561,132,"no",2020-07-25,2021-05-14,5611179,327167434
"2229","Minnesota",2020-03-31,629,12,"Tuesday",365,11,"no",2020-07-25,2021-05-14,5611179,327167434
"2230","Minnesota",2020-04-07,1069,34,"Tuesday",440,22,"no",2020-07-25,2021-05-14,5611179,327167434
"2231","Minnesota",2020-04-14,1695,79,"Tuesday",626,45,"no",2020-07-25,2021-05-14,5611179,327167434
"2232","Minnesota",2021-04-27,570596,7169,"Tuesday",11668,60,"no",2020-07-25,2021-05-14,5611179,327167434
"2233","Minnesota",2021-05-04,581428,7267,"Tuesday",10832,98,"no",2020-07-25,2021-05-14,5611179,327167434
"2234","Minnesota",2021-05-11,589620,7333,"Tuesday",8192,66,"no",2020-07-25,2021-05-14,5611179,327167434
"2235","Minnesota",2021-05-18,595625,7403,"Tuesday",6005,70,"no",2020-07-25,2021-05-14,5611179,327167434
"2236","Minnesota",2021-02-23,480159,6502,"Tuesday",5470,54,"no",2020-07-25,2021-05-14,5611179,327167434
"2237","Minnesota",2021-03-02,485723,6558,"Tuesday",5564,56,"no",2020-07-25,2021-05-14,5611179,327167434
"2238","Minnesota",2021-02-09,469322,6376,"Tuesday",6122,98,"no",2020-07-25,2021-05-14,5611179,327167434
"2239","Minnesota",2020-12-08,359262,4086,"Tuesday",36891,412,"no",2020-07-25,2021-05-14,5611179,327167434
"2240","Minnesota",2020-12-15,384223,4542,"Tuesday",24961,456,"no",2020-07-25,2021-05-14,5611179,327167434
"2241","Minnesota",2020-12-22,401070,4955,"Tuesday",16847,413,"no",2020-07-25,2021-05-14,5611179,327167434
"2242","Minnesota",2020-10-13,114627,2204,"Tuesday",8834,64,"no",2020-07-25,2021-05-14,5611179,327167434
"2243","Minnesota",2021-07-27,610932,7749,"Tuesday",2434,17,"no",2020-07-25,2021-05-14,5611179,327167434
"2244","Minnesota",2021-07-20,608498,7732,"Tuesday",1535,12,"no",2020-07-25,2021-05-14,5611179,327167434
"2245","Minnesota",2021-10-19,764039,8581,"Tuesday",17147,127,"no",2020-07-25,2021-05-14,5611179,327167434
"2246","Minnesota",2021-10-26,779873,8705,"Tuesday",15834,124,"no",2020-07-25,2021-05-14,5611179,327167434
"2247","Minnesota",2020-11-17,237005,2999,"Tuesday",47270,247,"no",2020-07-25,2021-05-14,5611179,327167434
"2248","Minnesota",2020-11-10,189735,2752,"Tuesday",32585,199,"no",2020-07-25,2021-05-14,5611179,327167434
"2249","Minnesota",2020-12-29,411169,5255,"Tuesday",10099,300,"no",2020-07-25,2021-05-14,5611179,327167434
"2250","Minnesota",2021-03-23,507299,6857,"Tuesday",8305,40,"no",2020-07-25,2021-05-14,5611179,327167434
"2251","Minnesota",2021-03-30,517959,6914,"Tuesday",10660,57,"no",2020-07-25,2021-05-14,5611179,327167434
"2252","Minnesota",2021-03-16,498994,6817,"Tuesday",6818,53,"no",2020-07-25,2021-05-14,5611179,327167434
"2253","Minnesota",2021-01-19,448336,6013,"Tuesday",9401,221,"no",2020-07-25,2021-05-14,5611179,327167434
"2254","Minnesota",2021-06-22,604780,7643,"Tuesday",721,32,"no",2020-07-25,2021-05-14,5611179,327167434
"2255","Minnesota",2021-09-21,690484,8104,"Tuesday",16617,96,"no",2020-07-25,2021-05-14,5611179,327167434
"2256","Minnesota",2021-09-28,706261,8212,"Tuesday",15777,108,"no",2020-07-25,2021-05-14,5611179,327167434
"2257","Minnesota",2021-10-05,725564,8316,"Tuesday",19303,104,"no",2020-07-25,2021-05-14,5611179,327167434
