"","X.1","X","state","cases","deaths","new_cases","new_deaths","mask_mandate","date","fine_enforced","charge_enforced","not_enforced","mandate_start","mandate_start_2","mandate_end","mandate_end_2"
"5064",12427,12427,"Louisiana",34498,2491,315,12,"no","2020-05-17",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5065",12428,12428,"Louisiana",34832,2563,334,72,"no","2020-05-18",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5066",12429,12429,"Louisiana",35161,2581,329,18,"no","2020-05-19",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5067",12430,12430,"Louisiana",35439,2608,278,27,"no","2020-05-20",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5068",12431,12431,"Louisiana",36627,2629,1188,21,"no","2020-05-21",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5069",12432,12432,"Louisiana",37048,2669,421,40,"no","2020-05-22",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5070",12433,12433,"Louisiana",37165,2683,117,14,"no","2020-05-23",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5071",12434,12434,"Louisiana",37293,2690,128,7,"no","2020-05-24",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5072",12435,12435,"Louisiana",37916,2690,623,0,"no","2020-05-25",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5073",12436,12436,"Louisiana",38252,2701,336,11,"no","2020-05-26",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5074",12437,12437,"Louisiana",38694,2722,442,21,"no","2020-05-27",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5075",12438,12438,"Louisiana",38907,2740,213,18,"no","2020-05-28",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5076",12440,12440,"Louisiana",39682,2785,775,19,"no","2020-05-30",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5077",12441,12441,"Louisiana",40021,2791,339,6,"no","2020-05-31",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5078",12442,12442,"Louisiana",40452,2801,431,10,"no","2020-06-01",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5079",12443,12443,"Louisiana",40857,2835,405,34,"no","2020-06-02",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5080",12444,12444,"Louisiana",41244,2870,387,35,"no","2020-06-03",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5081",12445,12445,"Louisiana",41673,2883,429,13,"no","2020-06-04",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5082",12446,12446,"Louisiana",42100,2912,427,29,"no","2020-06-05",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5083",12447,12447,"Louisiana",42597,2925,497,13,"no","2020-06-06",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5084",12448,12448,"Louisiana",42927,2936,330,11,"no","2020-06-07",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5085",12449,12449,"Louisiana",43163,2944,236,8,"no","2020-06-08",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5086",12450,12450,"Louisiana",43725,2957,562,13,"no","2020-06-09",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5087",12451,12451,"Louisiana",44143,2968,418,11,"no","2020-06-10",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5088",12452,12452,"Louisiana",44585,2987,442,19,"no","2020-06-11",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5089",12453,12453,"Louisiana",45108,2996,523,9,"no","2020-06-12",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5090",12454,12454,"Louisiana",46396,3004,1288,8,"no","2020-06-13",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5091",12455,12455,"Louisiana",46732,3014,336,10,"no","2020-06-14",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5092",12456,12456,"Louisiana",47284,3018,552,4,"no","2020-06-15",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5093",12457,12457,"Louisiana",47818,3042,534,24,"no","2020-06-16",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5094",12458,12458,"Louisiana",48746,3062,928,20,"no","2020-06-17",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5095",12459,12459,"Louisiana",49506,3069,760,7,"no","2020-06-18",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5096",12461,12461,"Louisiana",49497,3104,870,20,"no","2020-06-20",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5097",12462,12462,"Louisiana",49890,3105,393,1,"no","2020-06-21",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5098",12463,12463,"Louisiana",50352,3117,462,12,"no","2020-06-22",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5099",12464,12464,"Louisiana",51708,3134,1356,17,"no","2020-06-23",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5100",12465,12465,"Louisiana",52590,3152,882,18,"no","2020-06-24",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5101",12466,12466,"Louisiana",53528,3164,938,12,"no","2020-06-25",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5102",12467,12467,"Louisiana",54882,3190,1354,26,"no","2020-06-26",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5103",12469,12469,"Louisiana",56349,3199,1467,9,"no","2020-06-28",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5104",12470,12470,"Louisiana",57189,3199,840,0,"no","2020-06-29",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5105",12471,12471,"Louisiana",58203,3221,1014,22,"no","2020-06-30",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5106",12472,12472,"Louisiana",60286,3238,2083,17,"no","2020-07-01",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5107",12473,12473,"Louisiana",61669,3255,1383,17,"no","2020-07-02",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5108",12474,12474,"Louisiana",63397,3278,1728,23,"no","2020-07-03",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5109",12476,12476,"Louisiana",65334,3288,1937,10,"no","2020-07-05",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5110",12477,12477,"Louisiana",66435,3296,1101,8,"no","2020-07-06",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5111",12478,12478,"Louisiana",68371,3319,1936,23,"no","2020-07-07",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5112",12479,12479,"Louisiana",70259,3339,1888,20,"no","2020-07-08",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5113",12480,12480,"Louisiana",72102,3355,1843,16,"no","2020-07-09",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5114",12481,12481,"Louisiana",74744,3380,2642,25,"no","2020-07-10",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5115",12482,12482,"Louisiana",76911,3403,2167,23,"no","2020-07-11",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5116",12483,12483,"Louisiana",78230,3416,1319,13,"no","2020-07-12",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5117",12484,12484,"Louisiana",79935,3423,1705,7,"no","2020-07-13",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5118",12485,12485,"Louisiana",82150,3445,2215,22,"no","2020-07-14",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5119",12486,12486,"Louisiana",84241,3461,2091,16,"no","2020-07-15",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5120",12487,12487,"Louisiana",86521,3485,2280,24,"no","2020-07-16",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5121",12488,12488,"Louisiana",88700,3509,2179,24,"no","2020-07-17",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5122",12490,12490,"Louisiana",91816,3543,3116,34,"no","2020-07-19",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5123",12491,12491,"Louisiana",95002,3572,3186,29,"no","2020-07-20",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5124",12492,12492,"Louisiana",96693,3608,1691,36,"no","2020-07-21",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5125",12493,12493,"Louisiana",99466,3670,2773,62,"no","2020-07-22",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5126",12494,12494,"Louisiana",101762,3686,2296,16,"no","2020-07-23",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5127",12495,12495,"Louisiana",103846,3715,2084,29,"no","2020-07-24",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5128",12497,12497,"Louisiana",107686,3763,3840,48,"no","2020-07-26",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5129",12498,12498,"Louisiana",110029,3786,2343,23,"no","2020-07-27",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5130",12500,12500,"Louisiana",443905,10122,836,35,"yes","2021-03-29",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5131",12501,12501,"Louisiana",444414,10132,509,10,"yes","2021-03-30",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5132",12502,12502,"Louisiana",444933,10141,519,9,"yes","2021-03-31",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5133",12503,12503,"Louisiana",445469,10161,536,20,"yes","2021-04-01",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5134",12507,12507,"Louisiana",446737,10165,1268,4,"yes","2021-04-05",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5135",12508,12508,"Louisiana",446955,10174,218,9,"yes","2021-04-06",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5136",12509,12509,"Louisiana",447655,10185,700,11,"yes","2021-04-07",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5137",12510,12510,"Louisiana",448104,10200,449,15,"yes","2021-04-08",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5138",12511,12511,"Louisiana",448838,10216,734,16,"yes","2021-04-09",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5139",12514,12514,"Louisiana",449827,10241,989,25,"yes","2021-04-12",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5140",12515,12515,"Louisiana",450279,10255,452,14,"yes","2021-04-13",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5141",12516,12516,"Louisiana",450673,10264,394,9,"yes","2021-04-14",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5142",12517,12517,"Louisiana",451476,10273,803,9,"yes","2021-04-15",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5143",12518,12518,"Louisiana",451955,10282,479,9,"yes","2021-04-16",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5144",12521,12521,"Louisiana",453351,10293,1396,11,"yes","2021-04-19",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5145",12522,12522,"Louisiana",453711,10306,360,13,"yes","2021-04-20",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5146",12523,12523,"Louisiana",454377,10316,666,10,"yes","2021-04-21",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5147",12524,12524,"Louisiana",455000,10324,623,8,"yes","2021-04-22",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5148",12525,12525,"Louisiana",26199,1660,401,61,"no","2020-04-24",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5149",12526,12526,"Louisiana",26571,1703,372,43,"no","2020-04-25",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5150",12527,12527,"Louisiana",26832,1729,261,26,"no","2020-04-26",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5151",12528,12528,"Louisiana",27111,1740,279,11,"no","2020-04-27",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5152",12529,12529,"Louisiana",27329,1801,218,61,"no","2020-04-28",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5153",12530,12530,"Louisiana",27703,1845,374,44,"no","2020-04-29",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5154",12531,12531,"Louisiana",28044,1905,341,60,"no","2020-04-30",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5155",12532,12532,"Louisiana",28754,1970,710,65,"no","2020-05-01",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5156",12533,12533,"Louisiana",29183,1993,429,23,"no","2020-05-02",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5157",12534,12534,"Louisiana",29383,2012,200,19,"no","2020-05-03",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5158",12535,12535,"Louisiana",29746,2064,363,52,"no","2020-05-04",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5159",12536,12536,"Louisiana",30069,2115,323,51,"no","2020-05-05",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5160",12537,12537,"Louisiana",30472,2167,403,52,"no","2020-05-06",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5161",12538,12538,"Louisiana",30725,2208,253,41,"no","2020-05-07",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5162",12539,12539,"Louisiana",30928,2227,203,19,"no","2020-05-08",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5163",12540,12540,"Louisiana",31490,2267,562,40,"no","2020-05-09",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5164",12541,12541,"Louisiana",31673,2286,183,19,"no","2020-05-10",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5165",12542,12542,"Louisiana",31881,2308,208,22,"no","2020-05-11",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5166",12543,12543,"Louisiana",156354,5161,464,21,"yes","2020-09-10",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5167",12544,12544,"Louisiana",157109,5202,755,41,"yes","2020-09-11",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5168",12546,12546,"Louisiana",158390,5235,1281,33,"yes","2020-09-13",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5169",12547,12547,"Louisiana",158882,5252,492,17,"yes","2020-09-14",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5170",12548,12548,"Louisiana",159253,5278,371,26,"yes","2020-09-15",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5171",12620,12620,"Louisiana",111150,3812,1121,26,"no","2020-07-28",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5172",12621,12621,"Louisiana",112887,3883,1737,71,"no","2020-07-29",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5173",12622,12622,"Louisiana",114595,3925,1708,42,"no","2020-07-30",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5174",12623,12623,"Louisiana",116394,3949,1799,24,"no","2020-07-31",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5175",12625,12625,"Louisiana",119861,4007,3467,58,"no","2020-08-02",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5176",12626,12626,"Louisiana",120960,4024,1099,17,"no","2020-08-03",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5177",12627,12627,"Louisiana",124575,4051,3615,27,"no","2020-08-04",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5178",12628,12628,"Louisiana",126061,4096,1486,45,"no","2020-08-05",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5179",12629,12629,"Louisiana",127364,4146,1303,50,"no","2020-08-06",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5180",12630,12630,"Louisiana",128864,4207,1500,61,"yes","2020-08-07",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5181",12632,12632,"Louisiana",131517,4263,2653,56,"yes","2020-08-09",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5182",12633,12633,"Louisiana",132079,4287,562,24,"yes","2020-08-10",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5183",12634,12634,"Louisiana",133243,4313,1164,26,"yes","2020-08-11",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5184",12635,12635,"Louisiana",134427,4361,1184,48,"yes","2020-08-12",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5185",12636,12636,"Louisiana",135562,4402,1135,41,"yes","2020-08-13",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5186",12637,12637,"Louisiana",136860,4430,1298,28,"yes","2020-08-14",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5187",12639,12639,"Louisiana",138041,4507,1181,77,"yes","2020-08-16",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5188",12640,12640,"Louisiana",138608,4526,567,19,"yes","2020-08-17",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5189",12641,12641,"Louisiana",139248,4554,640,28,"yes","2020-08-18",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5190",12642,12642,"Louisiana",140044,4609,796,55,"yes","2020-08-19",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5191",12643,12643,"Louisiana",140962,4637,918,28,"yes","2020-08-20",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5192",12644,12644,"Louisiana",141861,4687,899,50,"yes","2020-08-21",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5193",12646,12646,"Louisiana",143084,4746,1223,59,"yes","2020-08-23",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5194",12647,12647,"Louisiana",143707,4764,623,18,"yes","2020-08-24",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5195",12648,12648,"Louisiana",144257,4797,550,33,"yes","2020-08-25",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5196",12649,12649,"Louisiana",145661,4851,1404,54,"yes","2020-08-26",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5197",12650,12650,"Louisiana",146338,4874,677,23,"yes","2020-08-27",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5198",12651,12651,"Louisiana",146944,4904,606,30,"yes","2020-08-28",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5199",12653,12653,"Louisiana",148568,4931,1624,27,"yes","2020-08-30",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5200",12654,12654,"Louisiana",148894,4950,326,19,"yes","2020-08-31",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5201",12655,12655,"Louisiana",149583,4984,689,34,"yes","2020-09-01",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5202",12656,12656,"Louisiana",150734,5004,1151,20,"yes","2020-09-02",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5203",12657,12657,"Louisiana",151547,5021,813,17,"yes","2020-09-03",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5204",12658,12658,"Louisiana",152369,5035,822,14,"yes","2020-09-04",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5205",12660,12660,"Louisiana",153764,5093,1395,58,"yes","2020-09-06",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5206",12661,12661,"Louisiana",154073,5105,309,12,"yes","2020-09-07",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5207",12662,12662,"Louisiana",154329,5118,256,13,"yes","2020-09-08",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5208",12663,12663,"Louisiana",155890,5140,1561,22,"yes","2020-09-09",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5209",12671,12671,"Louisiana",159865,5294,612,16,"yes","2020-09-16",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5210",12672,12672,"Louisiana",160343,5311,478,17,"yes","2020-09-17",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5211",12673,12673,"Louisiana",161322,5340,979,29,"yes","2020-09-18",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5212",12675,12675,"Louisiana",162258,5366,936,26,"yes","2020-09-20",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5213",12676,12676,"Louisiana",162501,5375,243,9,"yes","2020-09-21",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5214",12677,12677,"Louisiana",163253,5386,752,11,"yes","2020-09-22",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5215",12678,12678,"Louisiana",163869,5407,616,21,"yes","2020-09-23",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5216",12679,12679,"Louisiana",164446,5423,577,16,"yes","2020-09-24",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5217",12680,12680,"Louisiana",165152,5444,706,21,"yes","2020-09-25",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5218",12682,12682,"Louisiana",166075,5465,923,21,"yes","2020-09-27",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5219",12683,12683,"Louisiana",166315,5480,240,15,"yes","2020-09-28",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5220",12684,12684,"Louisiana",166848,5490,533,10,"yes","2020-09-29",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5221",12685,12685,"Louisiana",167458,5511,610,21,"yes","2020-09-30",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5222",12686,12686,"Louisiana",168009,5519,551,8,"yes","2020-10-01",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5223",12687,12687,"Louisiana",168826,5545,817,26,"yes","2020-10-02",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5224",12689,12689,"Louisiana",169719,5577,893,32,"yes","2020-10-04",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5225",12690,12690,"Louisiana",169937,5586,218,9,"yes","2020-10-05",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5226",12691,12691,"Louisiana",170469,5592,532,6,"yes","2020-10-06",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5227",12692,12692,"Louisiana",172625,5604,2156,12,"yes","2020-10-07",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5228",12693,12693,"Louisiana",173149,5609,524,5,"yes","2020-10-08",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5229",12694,12694,"Louisiana",173406,5635,257,26,"yes","2020-10-09",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5230",12696,12696,"Louisiana",174587,5655,1181,20,"yes","2020-10-11",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5231",12697,12697,"Louisiana",174647,5669,60,14,"yes","2020-10-12",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5232",12698,12698,"Louisiana",175329,5679,682,10,"yes","2020-10-13",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5233",12699,12699,"Louisiana",176209,5695,880,16,"yes","2020-10-14",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5234",12700,12700,"Louisiana",176952,5707,743,12,"yes","2020-10-15",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5235",12701,12701,"Louisiana",177726,5727,774,20,"yes","2020-10-16",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5236",12703,12703,"Louisiana",178869,5750,1143,23,"yes","2020-10-18",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5237",12704,12704,"Louisiana",179070,5766,201,16,"yes","2020-10-19",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5238",12705,12705,"Louisiana",179769,5772,699,6,"yes","2020-10-20",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5239",12706,12706,"Louisiana",181132,5790,1363,18,"yes","2020-10-21",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5240",12707,12707,"Louisiana",181904,5799,772,9,"yes","2020-10-22",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5241",12708,12708,"Louisiana",182603,5820,699,21,"yes","2020-10-23",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5242",12710,12710,"Louisiana",183575,5837,972,17,"yes","2020-10-25",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5243",12711,12711,"Louisiana",183802,5854,227,17,"yes","2020-10-26",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5244",12712,12712,"Louisiana",184724,5872,922,18,"yes","2020-10-27",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5245",12713,12713,"Louisiana",185822,5890,1098,18,"yes","2020-10-28",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5246",12714,12714,"Louisiana",186216,5908,394,18,"yes","2020-10-29",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5247",12715,12715,"Louisiana",186649,5919,433,11,"yes","2020-10-30",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5248",12717,12717,"Louisiana",187720,5926,1071,7,"yes","2020-11-01",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5249",12718,12718,"Louisiana",187995,5934,275,8,"yes","2020-11-02",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5250",12719,12719,"Louisiana",189148,5951,1153,17,"yes","2020-11-03",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
"5251",12720,12720,"Louisiana",190164,5975,1016,24,"yes","2020-11-04",1,1,0,"2020-08-07","2021-08-04","2021-04-28","2021-10-27"
