"","X","state","date","cases","deaths","weekday","new_cases","new_deaths","mask_mandate","mandate_start","mandate_end","population","us_population","prop_cases","prop_deaths","deaths_per_cases","weeks","cases_proyected","deaths_proyected","new_cases_proyected","new_deaths_proyected"
"1069",2727,"Alabama",2021-02-16,482488,9257,"Tuesday",7822,678,"yes","2020-07-16","2021-04-09",4887871,327167434,98.711279409788,1.89387158539986,1.91859693919849,49,480640.952226063,8943.4779526429,8946.10986258171,497.55613970255
"1070",2729,"Arizona",2021-02-16,799944,14981,"Tuesday",11404,664,"yes","2020-05-08","2021-03-25",7171646,327167434,111.542594266365,2.08892073033164,1.8727560929265,56,799825.221776302,14790.4946584284,16950.6478956626,887.057357871454
"1071",2730,"Arkansas",2021-02-16,313525,5287,"Tuesday",4677,139,"yes","2020-07-20","2021-03-30",3013825,327167434,104.028933332227,1.75424916841555,1.68630890678574,49,314417.089536903,5255.79350968824,10852.7505550559,187.379089228266
"1072",2732,"Colorado",2021-02-16,417688,5932,"Tuesday",8036,90,"yes","2020-07-16","2021-05-15",5695564,327167434,73.335669654489,1.04151230677067,1.42019880868016,50,414366.659854668,5890.08728174143,9032.8232448136,76.9633252050326
"1073",2734,"Delaware",2021-02-16,83369,1291,"Tuesday",2159,70,"yes","2020-04-28","2021-05-21",967171,327167434,86.1988210978203,1.33482083313085,1.54853722606724,49,82496.9583632097,1281.75085473352,2147.25553260367,151.604114500158
"1074",2736,"Florida",2021-02-16,1837277,29153,"Tuesday",46542,1106,"yes","2020-05-11","2021-05-04",21299325,327167434,86.259869737656,1.36872882121851,1.58675039202036,51,1817892.00672788,28680.8579592992,44231.1436344981,1266.21480735342
"1075",2737,"Georgia",2021-02-16,945339,15691,"Tuesday",21795,842,"yes","2020-04-24","2021-05-01",10519475,327167434,89.8656064109663,1.49161436288408,1.65982785011514,51,938973.741993752,15279.5252092328,25929.4273910597,749.942296196756
"1076",2741,"Illinois",2021-02-16,1167889,22199,"Tuesday",14947,397,"yes","2020-05-01","2021-06-11",12741080,327167434,91.6632655944394,1.74231697783861,1.90077995425935,56,1162689.74189806,22038.8029372857,17494.4699257398,457.123751659288
"1077",2742,"Indiana",2021-02-16,653713,12231,"Tuesday",8679,289,"yes","2020-07-27","2021-04-06",6691878,327167434,97.6875250863808,1.82773804304263,1.87100455398623,50,651114.407355753,13015.0595581491,10432.3250897262,2835.23639768799
"1078",2744,"Kansas",2021-02-16,290556,4406,"Tuesday",4490,209,"yes","2020-07-03","2021-04-01",2911505,327167434,99.7958100707366,1.51330669189989,1.51640303418274,50,289285.547610701,4405.57873780104,5760.34451917931,501.105471935066
"1079",2745,"Kentucky",2021-02-16,394829,4491,"Tuesday",9871,187,"yes","2020-07-10","2021-06-11",4468402,327167434,88.3602236325201,1.00505728893685,1.13745444230287,50,392162.835471007,4449.01288003898,12549.0202764206,284.913132767445
"1080",2746,"Louisiana",2021-02-16,420394,9325,"Tuesday",6040,163,"yes","2020-08-07","2021-04-28",4659978,327167434,90.2137306227626,2.00108240854356,2.2181572524822,50,419529.372369269,9268.32253943304,7285.09970750747,144.558305638122
"1081",2747,"Maine",2021-02-16,42768,651,"Tuesday",1138,12,"yes","2020-05-01","2021-05-24",1338404,327167434,31.9544771234993,0.486400219963479,1.52216610549944,49,42490.9926117069,649.766100559958,1355.04841758755,-0.611556478007856
"1082",2748,"Maryland",2021-02-16,372403,7612,"Tuesday",6695,199,"yes","2020-04-18","2021-05-15",6042718,327167434,61.6283930509416,1.25969803654581,2.04402220175455,50,370288.127658788,7528.12750107028,7479.57036559784,224.915544750545
"1083",2749,"Massachusetts",2021-02-16,560576,15567,"Tuesday",13680,443,"yes","2020-05-06","2021-05-29",6902149,327167434,81.2176033870031,2.25538451864774,2.77696512158922,55,556247.501306573,15365.6716342291,15974.3770336522,492.774754674218
"1084",2751,"Minnesota",2021-02-16,474689,6448,"Tuesday",5367,72,"yes","2020-07-25","2021-05-14",5611179,327167434,84.5970160638254,1.14913461146044,1.35836305454729,50,472413.275851932,6425.57218612339,5856.12783531949,94.9170704410017
"1085",2757,"New Hampshire",2021-02-16,71215,1136,"Tuesday",2297,27,"yes","2020-11-20","2021-04-16",1356458,327167434,52.5007040394911,0.837475248035693,1.59516955697536,51,70221.0452741549,1131.1461375206,2170.31143367046,27.2133945484384
"1086",2758,"New Jersey",2021-02-16,751065,22497,"Tuesday",22761,394,"yes","2020-04-08","2021-05-28",8908520,327167434,84.3086169195332,2.52533529699658,2.9953466078169,50,741034.156840972,22367.1612848834,21094.5838892488,539.599799391301
"1087",2761,"North Carolina",2021-02-16,827985,10611,"Tuesday",24050,523,"yes","2020-06-26","2021-05-14",10383620,327167434,79.7395320707037,1.02189795081099,1.28154495552456,51,823398.156055147,10408.117106684,37427.1070403798,595.050334209107
"1088",2764,"Ohio",2021-02-16,943291,16453,"Tuesday",17941,4660,"yes","2020-07-23","2021-06-02",11689442,327167434,80.6959818954575,1.40750944313681,1.74421254946777,50,936868.555910032,12026.7717878968,18843.7457457698,438.272041015258
"1089",2766,"Oregon",2021-02-16,150875,2138,"Tuesday",2943,88,"yes","2020-07-01","2021-06-30",4190713,327167434,36.0022268287043,0.510175714729212,1.41706710853355,51,149949.535579021,2074.94814275019,3602.83793361016,26.2986110795159
"1090",2767,"Pennsylvania",2021-02-16,904203,23166,"Tuesday",21198,510,"yes","2020-07-01","2021-06-28",12807060,327167434,70.6019180046006,1.80884605834594,2.56203529517155,50,896713.239197704,23061.6396685641,20904.5478363296,686.921615724426
"1091",2769,"Rhode Island",2021-02-16,122072,2344,"Tuesday",2638,96,"yes","2020-05-08","2021-07-06",1057315,327167434,115.454713117661,2.2169362961842,1.9201782554558,51,121089.286923827,2279.65633916664,2953.00279042959,63.0242995066046
"1092",2770,"South Carolina",2021-02-16,490453,8055,"Tuesday",20142,362,"yes","2020-08-03","2021-05-11",5084127,327167434,96.4674957962301,1.58434279867517,1.64235920669259,50,481931.411983641,7887.64572724175,21393.8128063302,168.989955747574
"1093",2773,"Texas",2021-02-16,2572743,41546,"Tuesday",56311,1573,"yes","2020-07-03","2021-03-10",28701845,327167434,89.6368508714335,1.44750276506615,1.61485231910066,53,2560599.17349022,41127.671549256,56223.0878848527,2208.38876891759
"1094",2775,"Vermont",2021-02-16,13917,191,"Tuesday",812,5,"yes","2020-08-01","2021-06-14",626299,327167434,22.2210158406767,0.304966158336513,1.37242221743192,50,13584.5992174619,191.211092299013,905.881233215243,12.656532026384
"1095",2777,"Virginia",2021-02-16,553308,7037,"Tuesday",19192,139,"yes","2020-05-29","2021-05-15",8517685,327167434,64.9599040114773,0.826163446992933,1.27180521517853,50,546394.800667778,7096.77317324266,21925.1135212566,401.192163684519
"1096",2779,"West Virginia",2021-02-16,128117,2216,"Tuesday",2595,66,"yes","2020-07-07","2021-06-20",1805832,327167434,70.9462452764155,1.22713519308551,1.72966897445304,49,127354.878064726,2212.08967242689,2863.15499396456,127.54421427152
"1097",2780,"Wisconsin",2021-02-16,608420,6792,"Tuesday",6164,123,"yes","2020-08-01","2021-03-31",5813568,327167434,104.655179056992,1.16830146306021,1.11633411130469,54,606316.192544845,6762.94858785756,6944.89654325251,166.647409545344
"1098",2781,"Wyoming",2021-02-16,53351,662,"Tuesday",521,15,"yes","2020-12-09","2021-03-16",577737,327167434,92.3447866416726,1.14585010134369,1.2408389720905,49,53184.537231398,658.815982196422,561.575859772842,20.3264895540094
"1099",2782,"Alabama",2021-02-23,488973,9660,"Tuesday",6485,403,"yes","2020-07-16","2021-04-09",4887871,327167434,100.038032918627,1.97632056983501,1.97556920320754,50,486447.204953652,9615.83630860361,5806.25272758858,672.358355960705
"1100",2784,"Arizona",2021-02-23,811560,15651,"Tuesday",11616,670,"yes","2020-05-08","2021-03-25",7171646,327167434,113.162306114942,2.18234419267209,1.9285080585539,57,805707.699200443,15324.4604820143,5882.47742414067,533.96582358591
"1101",2785,"Arkansas",2021-02-23,316593,5377,"Tuesday",3068,90,"yes","2020-07-20","2021-03-30",3013825,327167434,105.046908828482,1.78411155259512,1.69839510033387,50,315889.992924895,5357.90114522585,1472.90338799171,102.107635537603
"1102",2787,"Colorado",2021-02-23,425155,6003,"Tuesday",7467,71,"yes","2020-07-16","2021-05-15",5695564,327167434,74.6466899502841,1.05397814860829,1.41195563970787,51,421764.922911126,5977.51861444464,7398.26305645821,87.4313327032141
"1103",2789,"Delaware",2021-02-23,85228,1379,"Tuesday",1859,88,"yes","2020-04-28","2021-05-21",967171,327167434,88.1209217397958,1.42580784576874,1.6180128596236,50,84469.9297679401,1327.49083510242,1972.97140473037,45.7399803688991
"1104",2791,"Florida",2021-02-23,1878525,30212,"Tuesday",41248,1059,"yes","2020-05-11","2021-05-04",21299325,327167434,88.1964569299731,1.41844870670784,1.6082830944491,52,1860999.67169041,29722.249239467,43107.6649625308,1041.39128016781
"1105",2792,"Georgia",2021-02-23,966131,16401,"Tuesday",20792,710,"yes","2020-04-24","2021-05-01",10519475,327167434,91.8421309048218,1.55910822545802,1.69759587467952,52,956428.628096436,16129.738627909,17454.8861026844,850.213418676214
"1106",2796,"Illinois",2021-02-23,1180421,22528,"Tuesday",12532,329,"yes","2020-05-01","2021-06-11",12741080,327167434,92.6468556825638,1.76813896467175,1.90847163850863,57,1175435.00985253,22400.2027436282,12745.2679544738,361.399806342484
"1107",2797,"Indiana",2021-02-23,660229,12450,"Tuesday",6516,219,"yes","2020-07-27","2021-04-06",6691878,327167434,98.6612427781857,1.86046428222391,1.88570935236107,51,658096.1936095,12378.1122241389,6981.7862537466,-636.947334010154
"1108",2799,"Kansas",2021-02-23,294885,4643,"Tuesday",4329,237,"yes","2020-07-03","2021-04-01",2911505,327167434,101.282669959351,1.59470789162306,1.57451209793648,51,292827.358869438,4514.37107507554,3541.81125873682,108.792337274504
"1109",2800,"Kentucky",2021-02-23,402943,4636,"Tuesday",8114,145,"yes","2020-07-10","2021-06-11",4468402,327167434,90.1760853208821,1.03750736840598,1.15053493918495,51,399859.014388572,4587.52507693986,7696.17891756521,138.512196900879
"1110",2801,"Louisiana",2021-02-23,426048,9503,"Tuesday",5654,178,"yes","2020-08-07","2021-04-28",4659978,327167434,91.4270410718677,2.03928001376831,2.23049984978218,51,423446.93691762,9407.58426408009,3917.56454835052,139.261724647044
"1111",2802,"Maine",2021-02-23,43736,660,"Tuesday",968,9,"yes","2020-05-01","2021-05-24",1338404,327167434,32.6777266057185,0.493124646967582,1.50905432595573,50,43348.613050419,657.084244389829,857.620438712125,7.31814382987091
"1112",2803,"Maryland",2021-02-23,377810,7762,"Tuesday",5407,150,"yes","2020-04-18","2021-05-15",6042718,327167434,62.5231890682306,1.28452130316192,2.05447182446203,51,375796.322616539,7713.49441422245,5508.19495775108,185.366913152173
"1113",2804,"Massachusetts",2021-02-23,571783,15883,"Tuesday",11207,316,"yes","2020-05-06","2021-05-29",6902149,327167434,82.8413005862377,2.30116736106392,2.77780206826716,56,567543.791276625,15793.3425014244,11296.289970052,427.670867195255
"1114",2806,"Minnesota",2021-02-23,480159,6502,"Tuesday",5470,54,"yes","2020-07-25","2021-05-14",5611179,327167434,85.5718557543789,1.15875825740009,1.35413477618872,51,477395.471986498,6484.3043219395,4982.19613456615,58.7321358161062
